class,mutant,test_index,result_java,result_python,equal_results
NUMBER_UNIQUE_RECTANGLES_FORMED_USING_N_UNIT_SQUARES,ORIGINAL,9,127,NA,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,0,2097151,<class '__main__.f_gold.<locals>.SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1'>,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,1,7,<class '__main__.f_gold.<locals>.SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1'>,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,2,268435455,<class '__main__.f_gold.<locals>.SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1'>,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,3,4095,<class '__main__.f_gold.<locals>.SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1'>,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,4,1048575,<class '__main__.f_gold.<locals>.SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1'>,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,5,524287,<class '__main__.f_gold.<locals>.SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1'>,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,6,16383,<class '__main__.f_gold.<locals>.SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1'>,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,7,7,<class '__main__.f_gold.<locals>.SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1'>,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,8,65535,<class '__main__.f_gold.<locals>.SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1'>,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,9,33554431,<class '__main__.f_gold.<locals>.SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1'>,False
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,0,true,NA,False
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,1,false,NA,False
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,2,true,NA,False
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,3,false,NA,False
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,4,false,NA,False
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,5,false,NA,False
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,6,true,NA,False
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,7,false,NA,False
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,8,false,NA,False
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,9,false,NA,False
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,0,68,68,True
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,1,88,88,True
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,2,0,0,True
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,3,26,26,True
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,4,46,46,True
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,5,1,1,True
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,6,81,81,True
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,7,4,4,True
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,8,1,1,True
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,9,3,3,True
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,0,true,True,True
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,1,true,True,True
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,2,false,False,True
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,3,true,True,True
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,4,true,True,True
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,5,true,True,True
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,6,true,True,True
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,7,true,True,True
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,8,true,True,True
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,9,true,True,True
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,0,8,NA,False
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,1,6,NA,False
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,2,6,NA,False
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,3,6,NA,False
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,4,8,NA,False
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,5,6,NA,False
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,6,7,NA,False
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,7,7,NA,False
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,8,7,NA,False
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,9,9,NA,False
K_TH_DIGIT_RAISED_POWER_B,ORIGINAL,0,1,NA,False
K_TH_DIGIT_RAISED_POWER_B,ORIGINAL,1,0,NA,False
K_TH_DIGIT_RAISED_POWER_B,ORIGINAL,2,6,NA,False
K_TH_DIGIT_RAISED_POWER_B,ORIGINAL,3,0,NA,False
K_TH_DIGIT_RAISED_POWER_B,ORIGINAL,4,0,NA,False
K_TH_DIGIT_RAISED_POWER_B,ORIGINAL,5,0,NA,False
K_TH_DIGIT_RAISED_POWER_B,ORIGINAL,6,5,NA,False
K_TH_DIGIT_RAISED_POWER_B,ORIGINAL,7,2,NA,False
K_TH_DIGIT_RAISED_POWER_B,ORIGINAL,8,2,NA,False
K_TH_DIGIT_RAISED_POWER_B,ORIGINAL,9,7,NA,False
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,0,788529153,95,False
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,1,16,16,True
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,2,55,55,True
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,3,294915,75,False
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,4,90,90,True
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,5,973078528,58,False
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,6,9043968,69,False
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,7,268435457,1152921504606846977,False
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,8,36,36,True
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,9,454,62,False
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,0,165,NA,False
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,1,865,NA,False
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,2,540,NA,False
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,3,667,NA,False
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,4,525,NA,False
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,5,168,NA,False
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,6,667,NA,False
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,7,177,NA,False
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,8,609,NA,False
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,9,240,NA,False
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,0,true,True,True
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,1,false,False,True
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,2,true,True,True
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,3,true,True,True
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,4,true,True,True
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,5,false,False,True
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,6,true,True,True
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,7,false,False,True
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,8,true,True,True
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,9,false,False,True
QUICK_WAY_CHECK_CHARACTERS_STRING,ORIGINAL,0,true,True,True
QUICK_WAY_CHECK_CHARACTERS_STRING,ORIGINAL,1,true,True,True
QUICK_WAY_CHECK_CHARACTERS_STRING,ORIGINAL,2,true,True,True
QUICK_WAY_CHECK_CHARACTERS_STRING,ORIGINAL,3,false,False,True
QUICK_WAY_CHECK_CHARACTERS_STRING,ORIGINAL,4,false,False,True
QUICK_WAY_CHECK_CHARACTERS_STRING,ORIGINAL,5,false,False,True
QUICK_WAY_CHECK_CHARACTERS_STRING,ORIGINAL,6,true,True,True
QUICK_WAY_CHECK_CHARACTERS_STRING,ORIGINAL,7,true,True,True
QUICK_WAY_CHECK_CHARACTERS_STRING,ORIGINAL,8,true,True,True
QUICK_WAY_CHECK_CHARACTERS_STRING,ORIGINAL,9,false,False,True
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,0,0,894618213078297528685144171539831652069808216779571907213868063227837990693501860533361810841010176000000000000000000,False
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,1,0,10329978488239059262599702099394727095397746340117372869212250571234293987594703124871765375385424468563282236864226607350415360000000000000000000000,False
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,2,0,3314240134565353266999387579130131288000666286242049487118846032383059131291716864129885722968716753156177920000000000000000000,False
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,3,479001600,479001600,True
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,4,0,61234458376886086861524070385274672740778091784697328983823014963978384987221689274204160000000000000000,False
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,5,0,36471110918188685288249859096605464427167635314049524593701628500267962436943872000000000000000,False
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,6,0,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000,False
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,7,1278945280,87178291200,False
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,8,2,2,True
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,9,0,171122452428141311372468338881272839092270544893520369393648040923257279754140647424000000000000000,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,0,true,NA,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,1,false,NA,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,2,true,NA,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,3,false,NA,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,4,false,NA,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,5,false,NA,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,6,true,NA,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,7,false,NA,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,8,false,NA,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,9,false,NA,False
LONGEST_COMMON_SUBSTRING,ORIGINAL,0,1,NA,False
LONGEST_COMMON_SUBSTRING,ORIGINAL,1,3,NA,False
LONGEST_COMMON_SUBSTRING,ORIGINAL,2,29,NA,False
LONGEST_COMMON_SUBSTRING,ORIGINAL,3,1,NA,False
LONGEST_COMMON_SUBSTRING,ORIGINAL,4,1,NA,False
LONGEST_COMMON_SUBSTRING,ORIGINAL,5,1,NA,False
LONGEST_COMMON_SUBSTRING,ORIGINAL,6,3,NA,False
LONGEST_COMMON_SUBSTRING,ORIGINAL,7,2,NA,False
LONGEST_COMMON_SUBSTRING,ORIGINAL,8,7,NA,False
LONGEST_COMMON_SUBSTRING,ORIGINAL,9,1,NA,False
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,0,558,NA,False
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,1,1792,NA,False
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,2,1,NA,False
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,3,1630,NA,False
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,4,-14428,NA,False
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,5,0,NA,False
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,6,19298,NA,False
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,7,1504,NA,False
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,8,0,NA,False
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,9,7974,NA,False
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,0,-8332484967699229783,NA,False
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,1,-8436529755138918127,NA,False
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,2,5608832401712713489,NA,False
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,3,-4023543203958226687,NA,False
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,4,-7758866866263180029,NA,False
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,5,2850877693509864481,NA,False
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,6,82513769165780707,NA,False
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,7,54608393,NA,False
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,8,-1483298913380978799,NA,False
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,9,3,NA,False
NUMBER_SUBSTRINGS_DIVISIBLE_4_STRING_INTEGERS,ORIGINAL,0,0,NA,False
NUMBER_SUBSTRINGS_DIVISIBLE_4_STRING_INTEGERS,ORIGINAL,1,16,NA,False
NUMBER_SUBSTRINGS_DIVISIBLE_4_STRING_INTEGERS,ORIGINAL,2,10,NA,False
NUMBER_SUBSTRINGS_DIVISIBLE_4_STRING_INTEGERS,ORIGINAL,3,11,NA,False
NUMBER_SUBSTRINGS_DIVISIBLE_4_STRING_INTEGERS,ORIGINAL,4,1,NA,False
NUMBER_SUBSTRINGS_DIVISIBLE_4_STRING_INTEGERS,ORIGINAL,5,1,NA,False
NUMBER_SUBSTRINGS_DIVISIBLE_4_STRING_INTEGERS,ORIGINAL,6,6,NA,False
NUMBER_SUBSTRINGS_DIVISIBLE_4_STRING_INTEGERS,ORIGINAL,7,11,NA,False
NUMBER_SUBSTRINGS_DIVISIBLE_4_STRING_INTEGERS,ORIGINAL,8,0,NA,False
NUMBER_SUBSTRINGS_DIVISIBLE_4_STRING_INTEGERS,ORIGINAL,9,21,NA,False
PROGRAM_TO_FIND_THE_VOLUME_OF_A_TRIANGULAR_PRISM,ORIGINAL,0,2.26045592E11,226045593884.95786,False
PROGRAM_TO_FIND_THE_VOLUME_OF_A_TRIANGULAR_PRISM,ORIGINAL,1,-3.9040197E10,-39040194699.58562,False
PROGRAM_TO_FIND_THE_VOLUME_OF_A_TRIANGULAR_PRISM,ORIGINAL,2,2.93127091E9,2931270907.5877957,False
PROGRAM_TO_FIND_THE_VOLUME_OF_A_TRIANGULAR_PRISM,ORIGINAL,3,-1.58634772E10,-15863477478.565292,False
PROGRAM_TO_FIND_THE_VOLUME_OF_A_TRIANGULAR_PRISM,ORIGINAL,4,3.40504216E11,340504220608.1437,False
PROGRAM_TO_FIND_THE_VOLUME_OF_A_TRIANGULAR_PRISM,ORIGINAL,5,-2.38829896E10,-23882990818.874195,False
PROGRAM_TO_FIND_THE_VOLUME_OF_A_TRIANGULAR_PRISM,ORIGINAL,6,4.5359251E10,45359252560.89365,False
PROGRAM_TO_FIND_THE_VOLUME_OF_A_TRIANGULAR_PRISM,ORIGINAL,7,-7.4954793E9,-7495479637.450533,False
PROGRAM_TO_FIND_THE_VOLUME_OF_A_TRIANGULAR_PRISM,ORIGINAL,8,6.1036499E8,610364933.1115178,False
PROGRAM_TO_FIND_THE_VOLUME_OF_A_TRIANGULAR_PRISM,ORIGINAL,9,-9.2632539E10,-92632540179.42117,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,0,-111478461,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,1,-1044025100,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,2,1222222,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,3,45,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,4,-10095534,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,5,122222,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,6,615688689,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,7,934282608,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,8,0,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,9,940207207,NA,False
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,0,true,True,True
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,1,false,False,True
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,2,true,True,True
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,3,true,True,True
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,4,true,True,True
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,5,false,False,True
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,6,false,False,True
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,7,true,True,True
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,8,true,True,True
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,9,false,False,True
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,0,0,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,1,7,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,2,13,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,3,21,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,4,30,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,5,12,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,6,13,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,7,38,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,8,3,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,9,24,NA,False
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,0,true,False,False
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,1,true,False,False
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,2,false,False,True
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,3,true,False,False
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,4,false,False,True
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,5,false,False,True
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,6,false,False,True
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,7,false,False,True
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,8,false,False,True
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,9,false,False,True
AREA_OF_THE_CIRCLE_THAT_HAS_A_SQUARE_AND_A_CIRCLE_INSCRIBED_IN_IT,ORIGINAL,0,4656.6255,NA,False
AREA_OF_THE_CIRCLE_THAT_HAS_A_SQUARE_AND_A_CIRCLE_INSCRIBED_IN_IT,ORIGINAL,1,254.46901,NA,False
AREA_OF_THE_CIRCLE_THAT_HAS_A_SQUARE_AND_A_CIRCLE_INSCRIBED_IN_IT,ORIGINAL,2,5410.608,NA,False
AREA_OF_THE_CIRCLE_THAT_HAS_A_SQUARE_AND_A_CIRCLE_INSCRIBED_IN_IT,ORIGINAL,3,1194.5906,NA,False
AREA_OF_THE_CIRCLE_THAT_HAS_A_SQUARE_AND_A_CIRCLE_INSCRIBED_IN_IT,ORIGINAL,4,3631.6812,NA,False
AREA_OF_THE_CIRCLE_THAT_HAS_A_SQUARE_AND_A_CIRCLE_INSCRIBED_IN_IT,ORIGINAL,5,615.75214,NA,False
AREA_OF_THE_CIRCLE_THAT_HAS_A_SQUARE_AND_A_CIRCLE_INSCRIBED_IN_IT,ORIGINAL,6,3959.1921,NA,False
AREA_OF_THE_CIRCLE_THAT_HAS_A_SQUARE_AND_A_CIRCLE_INSCRIBED_IN_IT,ORIGINAL,7,153.93803,NA,False
AREA_OF_THE_CIRCLE_THAT_HAS_A_SQUARE_AND_A_CIRCLE_INSCRIBED_IN_IT,ORIGINAL,8,346.3606,NA,False
AREA_OF_THE_CIRCLE_THAT_HAS_A_SQUARE_AND_A_CIRCLE_INSCRIBED_IN_IT,ORIGINAL,9,4185.3867,NA,False
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,0,-1,-1,True
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,1,0,0,True
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,2,0,0,True
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,3,0,0,True
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,4,0,0,True
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,5,0,0,True
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,6,-1,-1,True
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,7,0,0,True
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,8,0,0,True
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,9,1,1,True
MINIMUM_FLIP_REQUIRED_MAKE_BINARY_MATRIX_SYMMETRIC_1,ORIGINAL,0,27,27,True
