class,mutant,result,index
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0,4
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0,5
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0,6
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0,7
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0,8
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0,9
FIND_WHETHER_AN_ARRAY_IS_SUBSET_OF_ANOTHER_ARRAY_SET_1_1,ORIGINAL,true,0
FIND_WHETHER_AN_ARRAY_IS_SUBSET_OF_ANOTHER_ARRAY_SET_1_1,ORIGINAL,true,1
FIND_WHETHER_AN_ARRAY_IS_SUBSET_OF_ANOTHER_ARRAY_SET_1_1,ORIGINAL,true,2
FIND_WHETHER_AN_ARRAY_IS_SUBSET_OF_ANOTHER_ARRAY_SET_1_1,ORIGINAL,false,3
FIND_WHETHER_AN_ARRAY_IS_SUBSET_OF_ANOTHER_ARRAY_SET_1_1,ORIGINAL,false,4
FIND_WHETHER_AN_ARRAY_IS_SUBSET_OF_ANOTHER_ARRAY_SET_1_1,ORIGINAL,false,5
FIND_WHETHER_AN_ARRAY_IS_SUBSET_OF_ANOTHER_ARRAY_SET_1_1,ORIGINAL,false,6
FIND_WHETHER_AN_ARRAY_IS_SUBSET_OF_ANOTHER_ARRAY_SET_1_1,ORIGINAL,false,7
FIND_WHETHER_AN_ARRAY_IS_SUBSET_OF_ANOTHER_ARRAY_SET_1_1,ORIGINAL,true,8
FIND_WHETHER_AN_ARRAY_IS_SUBSET_OF_ANOTHER_ARRAY_SET_1_1,ORIGINAL,false,9
DYNAMIC_PROGRAMMING_SET_3_LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,30,0
DYNAMIC_PROGRAMMING_SET_3_LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,3,1
DYNAMIC_PROGRAMMING_SET_3_LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,1,2
DYNAMIC_PROGRAMMING_SET_3_LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,4,3
DYNAMIC_PROGRAMMING_SET_3_LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,0,4
DYNAMIC_PROGRAMMING_SET_3_LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,2,5
DYNAMIC_PROGRAMMING_SET_3_LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,21,6
DYNAMIC_PROGRAMMING_SET_3_LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,6,7
DYNAMIC_PROGRAMMING_SET_3_LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,2,8
DYNAMIC_PROGRAMMING_SET_3_LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,7,9
SUM_SERIES_12_32_52_2N_12,ORIGINAL,3654,0
SUM_SERIES_12_32_52_2N_12,ORIGINAL,302621,1
SUM_SERIES_12_32_52_2N_12,ORIGINAL,67525,2
SUM_SERIES_12_32_52_2N_12,ORIGINAL,848046,3
SUM_SERIES_12_32_52_2N_12,ORIGINAL,138415,4
SUM_SERIES_12_32_52_2N_12,ORIGINAL,1254890,5
SUM_SERIES_12_32_52_2N_12,ORIGINAL,457310,6
SUM_SERIES_12_32_52_2N_12,ORIGINAL,18424,7
SUM_SERIES_12_32_52_2N_12,ORIGINAL,585276,8
SUM_SERIES_12_32_52_2N_12,ORIGINAL,18424,9
COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1,ORIGINAL,409348288,0
COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1,ORIGINAL,-478150656,1
COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1,ORIGINAL,10349536,2
COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1,ORIGINAL,-921698304,3
COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1,ORIGINAL,4,4
COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1,ORIGINAL,-1728410368,5
COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1,ORIGINAL,-1279262720,6
COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1,ORIGINAL,10,7
COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1,ORIGINAL,-1852084224,8
COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1,ORIGINAL,-478150656,9
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,34,0
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,24,1
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,1,2
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,19,3
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,42,4
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,26,5
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,23,6
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,25,7
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,20,8
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,36,9
WRITE_A_C_PROGRAM_TO_CALCULATE_POWXN,ORIGINAL,0,0
WRITE_A_C_PROGRAM_TO_CALCULATE_POWXN,ORIGINAL,1544033003,1
WRITE_A_C_PROGRAM_TO_CALCULATE_POWXN,ORIGINAL,0,2
WRITE_A_C_PROGRAM_TO_CALCULATE_POWXN,ORIGINAL,1,3
WRITE_A_C_PROGRAM_TO_CALCULATE_POWXN,ORIGINAL,0,4
WRITE_A_C_PROGRAM_TO_CALCULATE_POWXN,ORIGINAL,1,5
WRITE_A_C_PROGRAM_TO_CALCULATE_POWXN,ORIGINAL,1147367593,6
WRITE_A_C_PROGRAM_TO_CALCULATE_POWXN,ORIGINAL,0,7
WRITE_A_C_PROGRAM_TO_CALCULATE_POWXN,ORIGINAL,0,8
WRITE_A_C_PROGRAM_TO_CALCULATE_POWXN,ORIGINAL,1480197697,9
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,10,0
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,10,1
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,9,2
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,16,3
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,4,4
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,12,5
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,14,6
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,9,7
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,13,8
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,8,9
PIZZA_CUT_PROBLEM_CIRCLE_DIVISION_LINES,ORIGINAL,1082,0
PIZZA_CUT_PROBLEM_CIRCLE_DIVISION_LINES,ORIGINAL,2347,1
PIZZA_CUT_PROBLEM_CIRCLE_DIVISION_LINES,ORIGINAL,11,2
PIZZA_CUT_PROBLEM_CIRCLE_DIVISION_LINES,ORIGINAL,79,3
PIZZA_CUT_PROBLEM_CIRCLE_DIVISION_LINES,ORIGINAL,1597,4
PIZZA_CUT_PROBLEM_CIRCLE_DIVISION_LINES,ORIGINAL,106,5
PIZZA_CUT_PROBLEM_CIRCLE_DIVISION_LINES,ORIGINAL,3322,6
PIZZA_CUT_PROBLEM_CIRCLE_DIVISION_LINES,ORIGINAL,436,7
PIZZA_CUT_PROBLEM_CIRCLE_DIVISION_LINES,ORIGINAL,352,8
PIZZA_CUT_PROBLEM_CIRCLE_DIVISION_LINES,ORIGINAL,821,9
PRODUCT_MAXIMUM_FIRST_ARRAY_MINIMUM_SECOND_1,ORIGINAL,150,0
PRODUCT_MAXIMUM_FIRST_ARRAY_MINIMUM_SECOND_1,ORIGINAL,-9024,1
PRODUCT_MAXIMUM_FIRST_ARRAY_MINIMUM_SECOND_1,ORIGINAL,0,2
PRODUCT_MAXIMUM_FIRST_ARRAY_MINIMUM_SECOND_1,ORIGINAL,180,3
PRODUCT_MAXIMUM_FIRST_ARRAY_MINIMUM_SECOND_1,ORIGINAL,1176,4
PRODUCT_MAXIMUM_FIRST_ARRAY_MINIMUM_SECOND_1,ORIGINAL,0,5
PRODUCT_MAXIMUM_FIRST_ARRAY_MINIMUM_SECOND_1,ORIGINAL,623,6
PRODUCT_MAXIMUM_FIRST_ARRAY_MINIMUM_SECOND_1,ORIGINAL,-9212,7
PRODUCT_MAXIMUM_FIRST_ARRAY_MINIMUM_SECOND_1,ORIGINAL,0,8
PRODUCT_MAXIMUM_FIRST_ARRAY_MINIMUM_SECOND_1,ORIGINAL,196,9
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,5,0
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,36,1
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,54,2
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,48,3
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,49,4
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,37,5
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,25,6
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,48,7
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,42,8
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,33,9
WILDCARD_CHARACTER_MATCHING,ORIGINAL,true,0
WILDCARD_CHARACTER_MATCHING,ORIGINAL,true,1
WILDCARD_CHARACTER_MATCHING,ORIGINAL,false,2
WILDCARD_CHARACTER_MATCHING,ORIGINAL,false,3
WILDCARD_CHARACTER_MATCHING,ORIGINAL,true,4
WILDCARD_CHARACTER_MATCHING,ORIGINAL,false,5
WILDCARD_CHARACTER_MATCHING,ORIGINAL,true,6
WILDCARD_CHARACTER_MATCHING,ORIGINAL,true,7
WILDCARD_CHARACTER_MATCHING,ORIGINAL,true,8
WILDCARD_CHARACTER_MATCHING,ORIGINAL,false,9
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,630,0
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,4371,1
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,28,2
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,3321,3
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,3240,4
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,1128,5
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,28,6
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,861,7
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,1770,8
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,595,9
MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K,ORIGINAL,19,0
MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K,ORIGINAL,130,1
MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K,ORIGINAL,661,2
MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K,ORIGINAL,43,3
MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K,ORIGINAL,778,4
MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K,ORIGINAL,1096,5
MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K,ORIGINAL,28,6
MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K,ORIGINAL,479,7
MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K,ORIGINAL,413,8
MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K,ORIGINAL,51,9
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,0,0
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,3,1
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,1,2
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,0,3
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,3,4
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,8,5
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,1,6
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,2,7
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,3,8
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,2,9
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,1,0
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,1,1
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,0,2
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,1,3
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,0,4
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,0,5
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,0,6
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,0,7
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,0,8
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,1,9
CIRCLE_LATTICE_POINTS,ORIGINAL,12,0
CIRCLE_LATTICE_POINTS,ORIGINAL,4,1
CIRCLE_LATTICE_POINTS,ORIGINAL,12,2
CIRCLE_LATTICE_POINTS,ORIGINAL,4,3
CIRCLE_LATTICE_POINTS,ORIGINAL,4,4
CIRCLE_LATTICE_POINTS,ORIGINAL,4,5
CIRCLE_LATTICE_POINTS,ORIGINAL,4,6
CIRCLE_LATTICE_POINTS,ORIGINAL,4,7
CIRCLE_LATTICE_POINTS,ORIGINAL,4,8
CIRCLE_LATTICE_POINTS,ORIGINAL,20,9
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,54,0
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,6,1
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,506,2
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,172,3
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,266,4
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,100,5
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,238,6
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,116,7
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,14,8
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,108,9
SUM_DIVISORS_1_N_1,ORIGINAL,4406,0
SUM_DIVISORS_1_N_1,ORIGINAL,1384,1
SUM_DIVISORS_1_N_1,ORIGINAL,1098,2
SUM_DIVISORS_1_N_1,ORIGINAL,660,3
SUM_DIVISORS_1_N_1,ORIGINAL,1987,4
SUM_DIVISORS_1_N_1,ORIGINAL,491,5
SUM_DIVISORS_1_N_1,ORIGINAL,5977,6
SUM_DIVISORS_1_N_1,ORIGINAL,2846,7
SUM_DIVISORS_1_N_1,ORIGINAL,5561,8
SUM_DIVISORS_1_N_1,ORIGINAL,1342,9
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE,ORIGINAL,1,0
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE,ORIGINAL,0,1
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE,ORIGINAL,1,2
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE,ORIGINAL,0,3
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE,ORIGINAL,1,4
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE,ORIGINAL,0,5
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE,ORIGINAL,1,6
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE,ORIGINAL,0,7
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE,ORIGINAL,1,8
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE,ORIGINAL,0,9
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,12,0
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,-800,1
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,0,2
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,2,3
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,-2726,4
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,0,5
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,32,6
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,-492,7
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,0,8
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,20,9
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,-463960867,0
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,-963471502,1
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,651896372,2
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,-1697481807,3
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,-1927124609,4
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,1936405954,5
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,-1025816350,6
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,-617774683,7
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,504,8
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,1936405954,9
SUM_FAI_AJ_PAIRS_ARRAY_N_INTEGERS,ORIGINAL,3278,0
SUM_FAI_AJ_PAIRS_ARRAY_N_INTEGERS,ORIGINAL,-112,1
SUM_FAI_AJ_PAIRS_ARRAY_N_INTEGERS,ORIGINAL,0,2
SUM_FAI_AJ_PAIRS_ARRAY_N_INTEGERS,ORIGINAL,2551,3
SUM_FAI_AJ_PAIRS_ARRAY_N_INTEGERS,ORIGINAL,16640,4
SUM_FAI_AJ_PAIRS_ARRAY_N_INTEGERS,ORIGINAL,0,5
SUM_FAI_AJ_PAIRS_ARRAY_N_INTEGERS,ORIGINAL,12408,6
SUM_FAI_AJ_PAIRS_ARRAY_N_INTEGERS,ORIGINAL,-6856,7
SUM_FAI_AJ_PAIRS_ARRAY_N_INTEGERS,ORIGINAL,0,8
SUM_FAI_AJ_PAIRS_ARRAY_N_INTEGERS,ORIGINAL,542,9
SIZE_SUBARRAY_MAXIMUM_SUM,ORIGINAL,21,0
SIZE_SUBARRAY_MAXIMUM_SUM,ORIGINAL,1,1
SIZE_SUBARRAY_MAXIMUM_SUM,ORIGINAL,19,2
SIZE_SUBARRAY_MAXIMUM_SUM,ORIGINAL,14,3
SIZE_SUBARRAY_MAXIMUM_SUM,ORIGINAL,3,4
SIZE_SUBARRAY_MAXIMUM_SUM,ORIGINAL,35,5
SIZE_SUBARRAY_MAXIMUM_SUM,ORIGINAL,22,6
SIZE_SUBARRAY_MAXIMUM_SUM,ORIGINAL,1,7
SIZE_SUBARRAY_MAXIMUM_SUM,ORIGINAL,24,8
SIZE_SUBARRAY_MAXIMUM_SUM,ORIGINAL,27,9
SUM_OF_ALL_PROPER_DIVISORS_OF_A_NATURAL_NUMBER,ORIGINAL,1,0
SUM_OF_ALL_PROPER_DIVISORS_OF_A_NATURAL_NUMBER,ORIGINAL,23,1
SUM_OF_ALL_PROPER_DIVISORS_OF_A_NATURAL_NUMBER,ORIGINAL,28,2
SUM_OF_ALL_PROPER_DIVISORS_OF_A_NATURAL_NUMBER,ORIGINAL,1,3
SUM_OF_ALL_PROPER_DIVISORS_OF_A_NATURAL_NUMBER,ORIGINAL,22,4
SUM_OF_ALL_PROPER_DIVISORS_OF_A_NATURAL_NUMBER,ORIGINAL,1,5
SUM_OF_ALL_PROPER_DIVISORS_OF_A_NATURAL_NUMBER,ORIGINAL,33,6
SUM_OF_ALL_PROPER_DIVISORS_OF_A_NATURAL_NUMBER,ORIGINAL,1,7
SUM_OF_ALL_PROPER_DIVISORS_OF_A_NATURAL_NUMBER,ORIGINAL,40,8
SUM_OF_ALL_PROPER_DIVISORS_OF_A_NATURAL_NUMBER,ORIGINAL,1,9
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,false,0
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,false,1
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,true,2
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,true,3
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,true,4
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,true,5
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,false,6
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,false,7
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,true,8
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,true,9
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,3,0
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,2,1
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,20,2
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,0,3
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,2,4
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,0,5
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,1,6
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,4,7
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,6,8
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,1,9
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,31,0
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,20,1
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,0,2
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,71,3
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,-22,4
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,0,5
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,30,6
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,86,7
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,1,8
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,70,9
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,903,0
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,2701,1
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,1540,2
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,2926,3
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,3916,4
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,903,5
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,3160,6
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,3321,7
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,1128,8
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,55,9
GIVEN_P_AND_N_FIND_THE_LARGEST_X_SUCH_THAT_PX_DIVIDES_N_2,ORIGINAL,15,0
GIVEN_P_AND_N_FIND_THE_LARGEST_X_SUCH_THAT_PX_DIVIDES_N_2,ORIGINAL,1,1
