class,mutant,index,result_java,result_python,equal_results
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,7,9,9,True
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,8,13,13,True
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT_2,ORIGINAL,9,8,8,True
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,0,198,EXCEPTION,False
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,1,1100,EXCEPTION,False
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,2,0,EXCEPTION,False
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,3,217,EXCEPTION,False
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,4,468,EXCEPTION,False
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,5,1,EXCEPTION,False
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,6,671,EXCEPTION,False
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,7,710,EXCEPTION,False
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,8,0,EXCEPTION,False
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,9,703,EXCEPTION,False
DYCK_PATH,ORIGINAL,0,-403225,20276890389709399862928998568254641025700,False
DYCK_PATH,ORIGINAL,1,-258695,1000134600800354781929399250536541864362461089950800,False
DYCK_PATH,ORIGINAL,2,560185,6182127958584855650487080847216336,False
DYCK_PATH,ORIGINAL,3,2511391,263747951750360,False
DYCK_PATH,ORIGINAL,4,428963,1321422108420282270489942177190229544600,False
DYCK_PATH,ORIGINAL,5,742900,742900,True
DYCK_PATH,ORIGINAL,6,429,429,True
DYCK_PATH,ORIGINAL,7,-220516,57743358069601357782187700608042856334020731624756611000,False
DYCK_PATH,ORIGINAL,8,-213960,227508830794229349661819540395688853956041682601541047340,False
DYCK_PATH,ORIGINAL,9,467294,22033725021956517463358552614056949950,False
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,0,18974736,4422,False
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,1,0,6806,False
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,2,0,156,False
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,3,-1626758345,3080,False
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,4,-2080374784,1190,False
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,5,25165824,506,False
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,6,-90700247,182,False
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,7,-1080948255,3306,False
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,8,0,5852,False
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,9,0,5852,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,0,10,EXCEPTION,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,1,6,EXCEPTION,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,2,0,EXCEPTION,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,3,2,EXCEPTION,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,4,6,EXCEPTION,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,5,1,EXCEPTION,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,6,8,EXCEPTION,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,7,4,EXCEPTION,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,8,2,EXCEPTION,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,9,4,EXCEPTION,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,0,True,EXCEPTION,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,1,True,EXCEPTION,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,2,False,EXCEPTION,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,3,False,EXCEPTION,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,4,False,EXCEPTION,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,5,False,EXCEPTION,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,6,False,EXCEPTION,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,7,True,EXCEPTION,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,8,False,False,True
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,9,False,False,True
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,0,8388608,36028797018963968,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,1,134217728,134217728,True
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,2,8,8,True
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,3,8388608,8388608,True
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,4,128,2361183241434822606848,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,5,536870912,536870912,True
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,6,32768,140737488355328,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,7,-2147483648,2147483648,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,8,4096,4096,True
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,9,262144,262144,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,0,True,True,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,1,True,True,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,2,True,True,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,3,True,True,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,4,False,False,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,5,False,False,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,6,False,False,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,7,False,False,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,8,False,False,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,9,False,False,True
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,0,34,EXCEPTION,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,1,24,EXCEPTION,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,2,1,EXCEPTION,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,3,19,EXCEPTION,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,4,42,EXCEPTION,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,5,26,EXCEPTION,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,6,23,EXCEPTION,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,7,25,EXCEPTION,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,8,20,EXCEPTION,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,9,36,EXCEPTION,False
MAXIMUM_DIFFERENCE_SUM_ELEMENTS_TWO_ROWS_MATRIX,ORIGINAL,0,518,EXCEPTION,False
MAXIMUM_DIFFERENCE_SUM_ELEMENTS_TWO_ROWS_MATRIX,ORIGINAL,1,1378,EXCEPTION,False
MAXIMUM_DIFFERENCE_SUM_ELEMENTS_TWO_ROWS_MATRIX,ORIGINAL,2,3,EXCEPTION,False
MAXIMUM_DIFFERENCE_SUM_ELEMENTS_TWO_ROWS_MATRIX,ORIGINAL,3,416,EXCEPTION,False
MAXIMUM_DIFFERENCE_SUM_ELEMENTS_TWO_ROWS_MATRIX,ORIGINAL,4,284,EXCEPTION,False
MAXIMUM_DIFFERENCE_SUM_ELEMENTS_TWO_ROWS_MATRIX,ORIGINAL,5,2,EXCEPTION,False
MAXIMUM_DIFFERENCE_SUM_ELEMENTS_TWO_ROWS_MATRIX,ORIGINAL,6,267,EXCEPTION,False
MAXIMUM_DIFFERENCE_SUM_ELEMENTS_TWO_ROWS_MATRIX,ORIGINAL,7,-30,EXCEPTION,False
MAXIMUM_DIFFERENCE_SUM_ELEMENTS_TWO_ROWS_MATRIX,ORIGINAL,8,4,EXCEPTION,False
MAXIMUM_DIFFERENCE_SUM_ELEMENTS_TWO_ROWS_MATRIX,ORIGINAL,9,488,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,0,-111478461,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,1,-1044025100,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,2,1222222,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,3,45,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,4,-10095534,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,5,122222,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,6,615688689,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,7,934282608,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,8,0,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,9,940207207,EXCEPTION,False
COUNT_ROTATIONS_DIVISIBLE_8,ORIGINAL,0,1,NA,False
COUNT_ROTATIONS_DIVISIBLE_8,ORIGINAL,1,2,NA,False
COUNT_ROTATIONS_DIVISIBLE_8,ORIGINAL,2,0,NA,False
COUNT_ROTATIONS_DIVISIBLE_8,ORIGINAL,3,1,NA,False
COUNT_ROTATIONS_DIVISIBLE_8,ORIGINAL,4,1,NA,False
COUNT_ROTATIONS_DIVISIBLE_8,ORIGINAL,5,0,NA,False
COUNT_ROTATIONS_DIVISIBLE_8,ORIGINAL,6,0,NA,False
COUNT_ROTATIONS_DIVISIBLE_8,ORIGINAL,7,1,NA,False
COUNT_ROTATIONS_DIVISIBLE_8,ORIGINAL,8,1,NA,False
COUNT_ROTATIONS_DIVISIBLE_8,ORIGINAL,9,1,NA,False
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,0,1,1,True
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,1,-1,-1,True
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,2,-1,-1,True
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,3,0,0,True
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,4,-1,-1,True
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,5,-1,-1,True
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,6,-1,-1,True
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,7,-1,-1,True
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,8,5,5,True
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,9,4,4,True
FIND_PAIR_WITH_GREATEST_PRODUCT_IN_ARRAY,ORIGINAL,0,-1,EXCEPTION,False
FIND_PAIR_WITH_GREATEST_PRODUCT_IN_ARRAY,ORIGINAL,1,76,EXCEPTION,False
FIND_PAIR_WITH_GREATEST_PRODUCT_IN_ARRAY,ORIGINAL,2,1,EXCEPTION,False
FIND_PAIR_WITH_GREATEST_PRODUCT_IN_ARRAY,ORIGINAL,3,-1,EXCEPTION,False
FIND_PAIR_WITH_GREATEST_PRODUCT_IN_ARRAY,ORIGINAL,4,-1,EXCEPTION,False
FIND_PAIR_WITH_GREATEST_PRODUCT_IN_ARRAY,ORIGINAL,5,0,EXCEPTION,False
FIND_PAIR_WITH_GREATEST_PRODUCT_IN_ARRAY,ORIGINAL,6,60,EXCEPTION,False
FIND_PAIR_WITH_GREATEST_PRODUCT_IN_ARRAY,ORIGINAL,7,-1,-1,True
FIND_PAIR_WITH_GREATEST_PRODUCT_IN_ARRAY,ORIGINAL,8,1,EXCEPTION,False
FIND_PAIR_WITH_GREATEST_PRODUCT_IN_ARRAY,ORIGINAL,9,40,EXCEPTION,False
CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED,ORIGINAL,0,True,EXCEPTION,False
CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED,ORIGINAL,1,False,EXCEPTION,False
CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED,ORIGINAL,2,True,EXCEPTION,False
CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED,ORIGINAL,3,True,EXCEPTION,False
CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED,ORIGINAL,4,True,EXCEPTION,False
CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED,ORIGINAL,5,False,EXCEPTION,False
CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED,ORIGINAL,6,True,EXCEPTION,False
CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED,ORIGINAL,7,False,EXCEPTION,False
CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED,ORIGINAL,8,True,EXCEPTION,False
CHECK_REVERSING_SUB_ARRAY_MAKE_ARRAY_SORTED,ORIGINAL,9,False,EXCEPTION,False
SEQUENCES_GIVEN_LENGTH_EVERY_ELEMENT_EQUAL_TWICE_PREVIOUS,ORIGINAL,0,0,0,True
SEQUENCES_GIVEN_LENGTH_EVERY_ELEMENT_EQUAL_TWICE_PREVIOUS,ORIGINAL,1,0,0,True
SEQUENCES_GIVEN_LENGTH_EVERY_ELEMENT_EQUAL_TWICE_PREVIOUS,ORIGINAL,2,0,0,True
SEQUENCES_GIVEN_LENGTH_EVERY_ELEMENT_EQUAL_TWICE_PREVIOUS,ORIGINAL,3,0,0,True
SEQUENCES_GIVEN_LENGTH_EVERY_ELEMENT_EQUAL_TWICE_PREVIOUS,ORIGINAL,4,484,484,True
SEQUENCES_GIVEN_LENGTH_EVERY_ELEMENT_EQUAL_TWICE_PREVIOUS,ORIGINAL,5,0,0,True
SEQUENCES_GIVEN_LENGTH_EVERY_ELEMENT_EQUAL_TWICE_PREVIOUS,ORIGINAL,6,0,0,True
SEQUENCES_GIVEN_LENGTH_EVERY_ELEMENT_EQUAL_TWICE_PREVIOUS,ORIGINAL,7,0,0,True
SEQUENCES_GIVEN_LENGTH_EVERY_ELEMENT_EQUAL_TWICE_PREVIOUS,ORIGINAL,8,0,0,True
SEQUENCES_GIVEN_LENGTH_EVERY_ELEMENT_EQUAL_TWICE_PREVIOUS,ORIGINAL,9,0,0,True
HORNERS_METHOD_POLYNOMIAL_EVALUATION,ORIGINAL,0,2008237146,4863064503445832794,False
HORNERS_METHOD_POLYNOMIAL_EVALUATION,ORIGINAL,1,1886231022,40449126700122460089497012241585406843374,False
HORNERS_METHOD_POLYNOMIAL_EVALUATION,ORIGINAL,2,73,73,True
HORNERS_METHOD_POLYNOMIAL_EVALUATION,ORIGINAL,3,1459593560,4439152634035859071320,False
HORNERS_METHOD_POLYNOMIAL_EVALUATION,ORIGINAL,4,1323389760,-563275647468877027649000626873775860928,False
HORNERS_METHOD_POLYNOMIAL_EVALUATION,ORIGINAL,5,-634321319,14575198352436218261735001,False
HORNERS_METHOD_POLYNOMIAL_EVALUATION,ORIGINAL,6,1286975124,2602117847418815959021235860,False
HORNERS_METHOD_POLYNOMIAL_EVALUATION,ORIGINAL,7,-977477472,-7620126224138078712141271966338903121760,False
HORNERS_METHOD_POLYNOMIAL_EVALUATION,ORIGINAL,8,292561,292561,True
HORNERS_METHOD_POLYNOMIAL_EVALUATION,ORIGINAL,9,30958522,67907758875578,False
NUMBER_SUBSEQUENCES_FORM_AI_BJ_CK,ORIGINAL,0,0,0,True
NUMBER_SUBSEQUENCES_FORM_AI_BJ_CK,ORIGINAL,1,3,EXCEPTION,False
NUMBER_SUBSEQUENCES_FORM_AI_BJ_CK,ORIGINAL,2,7,EXCEPTION,False
NUMBER_SUBSEQUENCES_FORM_AI_BJ_CK,ORIGINAL,3,1,EXCEPTION,False
NUMBER_SUBSEQUENCES_FORM_AI_BJ_CK,ORIGINAL,4,0,EXCEPTION,False
NUMBER_SUBSEQUENCES_FORM_AI_BJ_CK,ORIGINAL,5,0,EXCEPTION,False
NUMBER_SUBSEQUENCES_FORM_AI_BJ_CK,ORIGINAL,6,111,EXCEPTION,False
NUMBER_SUBSEQUENCES_FORM_AI_BJ_CK,ORIGINAL,7,0,EXCEPTION,False
NUMBER_SUBSEQUENCES_FORM_AI_BJ_CK,ORIGINAL,8,0,EXCEPTION,False
NUMBER_SUBSEQUENCES_FORM_AI_BJ_CK,ORIGINAL,9,0,EXCEPTION,False
LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,0,14,NA,False
LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,1,3,NA,False
LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,2,2,NA,False
LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,3,6,NA,False
LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,4,29,NA,False
LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,5,2,NA,False
LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,6,9,NA,False
LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,7,6,NA,False
LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,8,2,NA,False
LONGEST_INCREASING_SUBSEQUENCE_1,ORIGINAL,9,6,NA,False
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,0,97,97,True
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,1,67,67,True
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,2,68,68,True
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,3,14,14,True
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,4,76,76,True
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,5,79,79,True
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,6,2,2,True
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,7,84,84,True
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,8,28,28,True
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,9,66,66,True
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,0,918,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,1,-2063616120,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,2,0,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,3,90,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,4,-1334,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,5,2222222,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,6,3190079,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,7,2009226398,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,8,2,EXCEPTION,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,9,1434969398,EXCEPTION,False
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,0,0,0,True
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,1,0,0,True
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,2,0,0,True
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,3,0,0,True
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,4,1,1,True
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,5,0,0,True
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,6,0,0,True
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,7,0,0,True
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,8,0,0,True
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,9,0,0,True
MAXIMIZE_ARRJ_ARRI_ARRL_ARRK_SUCH_THAT_I_J_K_L,ORIGINAL,0,60,NA,False
MAXIMIZE_ARRJ_ARRI_ARRL_ARRK_SUCH_THAT_I_J_K_L,ORIGINAL,1,268,NA,False
MAXIMIZE_ARRJ_ARRI_ARRL_ARRK_SUCH_THAT_I_J_K_L,ORIGINAL,2,1,NA,False
MAXIMIZE_ARRJ_ARRI_ARRL_ARRK_SUCH_THAT_I_J_K_L,ORIGINAL,3,106,NA,False
MAXIMIZE_ARRJ_ARRI_ARRL_ARRK_SUCH_THAT_I_J_K_L,ORIGINAL,4,130,NA,False
MAXIMIZE_ARRJ_ARRI_ARRL_ARRK_SUCH_THAT_I_J_K_L,ORIGINAL,5,2,NA,False
MAXIMIZE_ARRJ_ARRI_ARRL_ARRK_SUCH_THAT_I_J_K_L,ORIGINAL,6,67,NA,False
MAXIMIZE_ARRJ_ARRI_ARRL_ARRK_SUCH_THAT_I_J_K_L,ORIGINAL,7,212,NA,False
MAXIMIZE_ARRJ_ARRI_ARRL_ARRK_SUCH_THAT_I_J_K_L,ORIGINAL,8,1,NA,False
MAXIMIZE_ARRJ_ARRI_ARRL_ARRK_SUCH_THAT_I_J_K_L,ORIGINAL,9,167,NA,False
DYNAMIC_PROGRAMMING_SET_14_MAXIMUM_SUM_INCREASING_SUBSEQUENCE,ORIGINAL,0,301,0,False
DYNAMIC_PROGRAMMING_SET_14_MAXIMUM_SUM_INCREASING_SUBSEQUENCE,ORIGINAL,1,102,0,False
DYNAMIC_PROGRAMMING_SET_14_MAXIMUM_SUM_INCREASING_SUBSEQUENCE,ORIGINAL,2,1,0,False
DYNAMIC_PROGRAMMING_SET_14_MAXIMUM_SUM_INCREASING_SUBSEQUENCE,ORIGINAL,3,396,0,False
DYNAMIC_PROGRAMMING_SET_14_MAXIMUM_SUM_INCREASING_SUBSEQUENCE,ORIGINAL,4,582,0,False
DYNAMIC_PROGRAMMING_SET_14_MAXIMUM_SUM_INCREASING_SUBSEQUENCE,ORIGINAL,5,1,0,False
DYNAMIC_PROGRAMMING_SET_14_MAXIMUM_SUM_INCREASING_SUBSEQUENCE,ORIGINAL,6,0,0,True
DYNAMIC_PROGRAMMING_SET_14_MAXIMUM_SUM_INCREASING_SUBSEQUENCE,ORIGINAL,7,254,0,False
DYNAMIC_PROGRAMMING_SET_14_MAXIMUM_SUM_INCREASING_SUBSEQUENCE,ORIGINAL,8,0,0,True
DYNAMIC_PROGRAMMING_SET_14_MAXIMUM_SUM_INCREASING_SUBSEQUENCE,ORIGINAL,9,550,0,False
MAXIMUM_SUBARRAY_SUM_USING_PREFIX_SUM,ORIGINAL,0,633,EXCEPTION,False
MAXIMUM_SUBARRAY_SUM_USING_PREFIX_SUM,ORIGINAL,1,114,EXCEPTION,False
MAXIMUM_SUBARRAY_SUM_USING_PREFIX_SUM,ORIGINAL,2,8,EXCEPTION,False
MAXIMUM_SUBARRAY_SUM_USING_PREFIX_SUM,ORIGINAL,3,999,EXCEPTION,False
MAXIMUM_SUBARRAY_SUM_USING_PREFIX_SUM,ORIGINAL,4,-24,EXCEPTION,False
MAXIMUM_SUBARRAY_SUM_USING_PREFIX_SUM,ORIGINAL,5,7,EXCEPTION,False
MAXIMUM_SUBARRAY_SUM_USING_PREFIX_SUM,ORIGINAL,6,811,EXCEPTION,False
MAXIMUM_SUBARRAY_SUM_USING_PREFIX_SUM,ORIGINAL,7,204,EXCEPTION,False
MAXIMUM_SUBARRAY_SUM_USING_PREFIX_SUM,ORIGINAL,8,0,EXCEPTION,False
MAXIMUM_SUBARRAY_SUM_USING_PREFIX_SUM,ORIGINAL,9,1971,EXCEPTION,False
MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K,ORIGINAL,0,19,EXCEPTION,False
