class,mutant,result,test_index
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,26.0,7
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,1.0,8
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,1.0,9
CEILING_IN_A_SORTED_ARRAY,ORIGINAL,28.0,0
CEILING_IN_A_SORTED_ARRAY,ORIGINAL,36.0,1
CEILING_IN_A_SORTED_ARRAY,ORIGINAL,-1.0,2
CEILING_IN_A_SORTED_ARRAY,ORIGINAL,23.0,3
CEILING_IN_A_SORTED_ARRAY,ORIGINAL,9.0,4
CEILING_IN_A_SORTED_ARRAY,ORIGINAL,-1.0,5
CEILING_IN_A_SORTED_ARRAY,ORIGINAL,9.0,6
CEILING_IN_A_SORTED_ARRAY,ORIGINAL,1.0,7
CEILING_IN_A_SORTED_ARRAY,ORIGINAL,-1.0,8
CEILING_IN_A_SORTED_ARRAY,ORIGINAL,46.0,9
COMPOSITE_NUMBER,ORIGINAL,True,0
COMPOSITE_NUMBER,ORIGINAL,False,1
COMPOSITE_NUMBER,ORIGINAL,False,2
COMPOSITE_NUMBER,ORIGINAL,True,3
COMPOSITE_NUMBER,ORIGINAL,True,4
COMPOSITE_NUMBER,ORIGINAL,True,5
COMPOSITE_NUMBER,ORIGINAL,True,6
COMPOSITE_NUMBER,ORIGINAL,False,7
COMPOSITE_NUMBER,ORIGINAL,True,8
COMPOSITE_NUMBER,ORIGINAL,True,9
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO,ORIGINAL,True,0
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO,ORIGINAL,True,1
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO,ORIGINAL,True,2
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO,ORIGINAL,True,3
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO,ORIGINAL,False,4
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO,ORIGINAL,False,5
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO,ORIGINAL,False,6
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO,ORIGINAL,False,7
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO,ORIGINAL,False,8
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO,ORIGINAL,False,9
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,9007199254740991.0,0
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,7.0,1
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,268435455.0,2
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,17592186044415.0,3
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,1.9342813113834067e+25,4
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,9.671406556917033e+24,5
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,70368744177663.0,6
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,7.0,7
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,65535.0,8
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_1,ORIGINAL,6.189700196426902e+26,9
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,68.0,0
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,88.0,1
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,0.0,2
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,26.0,3
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,46.0,4
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,1.0,5
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,81.0,6
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,4.0,7
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,1.0,8
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,3.0,9
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,True,0
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,True,1
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,False,2
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,True,3
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,True,4
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,True,5
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,True,6
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,True,7
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,True,8
CHECK_IF_ALL_THE_ELEMENTS_CAN_BE_MADE_OF_SAME_PARITY_BY_INVERTING_ADJACENT_ELEMENTS,ORIGINAL,True,9
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,1.5876581003835002e+29,0
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,16.0,1
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,7.205869354955576e+16,2
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,6.04462909807349e+23,3
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,90.0,4
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,3.689348814745266e+19,5
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,69.0,6
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,5.764607523034235e+17,7
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,1.5845632502852868e+29,8
SWAP_BITS_IN_A_GIVEN_NUMBER,ORIGINAL,62.0,9
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,True,0
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,False,1
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,True,2
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,True,3
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,True,4
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,False,5
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,True,6
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,False,7
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,True,8
CHECK_ARRAY_REPRESENTS_INORDER_BINARY_SEARCH_TREE_NOT,ORIGINAL,False,9
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,8.946182130782976e+116,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,1.032997848823906e+148,1
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,3.314240134565353e+126,2
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,479001600.0,3
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,6.1234458376886085e+103,4
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,3.647111091818868e+94,5
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,4.753643337012842e+122,6
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,87178291200.0,7
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,2.0,8
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,1.711224524281413e+98,9
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,True,0
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,True,1
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,True,2
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,True,3
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,True,4
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,True,5
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,True,6
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,True,7
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,True,8
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,True,9
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,True,0
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,False,1
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,True,2
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,True,3
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,True,4
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,False,5
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,False,6
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,True,7
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,True,8
DETECT_IF_TWO_INTEGERS_HAVE_OPPOSITE_SIGNS,ORIGINAL,False,9
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,0.0,0
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,7.0,1
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,13.0,2
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,21.0,3
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,30.0,4
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,12.0,5
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,13.0,6
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,38.0,7
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,3.0,8
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1,ORIGINAL,24.0,9
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,21.0,0
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,666.0,1
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,876.0,2
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,0.0,3
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,2211.0,4
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,237.0,5
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,3.0,6
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,2701.0,7
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,388.0,8
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,465.0,9
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,1.0,0
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,9.0,1
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,12.0,2
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,7.0,3
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,8.0,4
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,12.0,5
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,7.0,6
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,10.0,7
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,0.0,8
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,18.0,9
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,2628.0,0
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,2628.0,1
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,703.0,2
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,10.0,3
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,4851.0,4
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,2485.0,5
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,136.0,6
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,1225.0,7
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,3081.0,8
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,28.0,9
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,1.0,0
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,0.0,1
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,0.0,2
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,0.0,3
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,0.0,4
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,13.0,5
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,3.0,6
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,0.0,7
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,1.0,8
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,2.0,9
CASSINIS_IDENTITY,ORIGINAL,-1.0,0
CASSINIS_IDENTITY,ORIGINAL,1.0,1
CASSINIS_IDENTITY,ORIGINAL,1.0,2
CASSINIS_IDENTITY,ORIGINAL,1.0,3
CASSINIS_IDENTITY,ORIGINAL,1.0,4
CASSINIS_IDENTITY,ORIGINAL,-1.0,5
CASSINIS_IDENTITY,ORIGINAL,-1.0,6
CASSINIS_IDENTITY,ORIGINAL,1.0,7
CASSINIS_IDENTITY,ORIGINAL,-1.0,8
CASSINIS_IDENTITY,ORIGINAL,1.0,9
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,1692.0,0
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,828.0,1
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,528.0,2
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,6900.0,3
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,1075.0,4
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,1824.0,5
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,1767.0,6
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,136.0,7
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,912.0,8
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,5180.0,9
NEXT_POWER_OF_2_2,ORIGINAL,64.0,0
NEXT_POWER_OF_2_2,ORIGINAL,78.0,1
NEXT_POWER_OF_2_2,ORIGINAL,14.0,2
NEXT_POWER_OF_2_2,ORIGINAL,6.0,3
NEXT_POWER_OF_2_2,ORIGINAL,34.0,4
NEXT_POWER_OF_2_2,ORIGINAL,70.0,5
NEXT_POWER_OF_2_2,ORIGINAL,64.0,6
NEXT_POWER_OF_2_2,ORIGINAL,78.0,7
NEXT_POWER_OF_2_2,ORIGINAL,80.0,8
NEXT_POWER_OF_2_2,ORIGINAL,20.0,9
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,102.0,0
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,-376.0,1
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,-28.0,2
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,1508.0,3
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,-890.0,4
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,-290.0,5
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,1060.0,6
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,-13.0,7
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,-102.0,8
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,497.0,9
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,True,0
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,True,1
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,False,2
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,True,3
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,True,4
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,False,5
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,False,6
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,False,7
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,False,8
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,False,9
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0.0,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0.0,1
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0.0,2
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0.0,3
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0.0,4
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0.0,5
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0.0,6
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0.0,7
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0.0,8
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0.0,9
NEXT_HIGHER_NUMBER_WITH_SAME_NUMBER_OF_SET_BITS,ORIGINAL,44.0,0
NEXT_HIGHER_NUMBER_WITH_SAME_NUMBER_OF_SET_BITS,ORIGINAL,77.0,1
NEXT_HIGHER_NUMBER_WITH_SAME_NUMBER_OF_SET_BITS,ORIGINAL,103.0,2
NEXT_HIGHER_NUMBER_WITH_SAME_NUMBER_OF_SET_BITS,ORIGINAL,6.0,3
NEXT_HIGHER_NUMBER_WITH_SAME_NUMBER_OF_SET_BITS,ORIGINAL,56.0,4
NEXT_HIGHER_NUMBER_WITH_SAME_NUMBER_OF_SET_BITS,ORIGINAL,25.0,5
NEXT_HIGHER_NUMBER_WITH_SAME_NUMBER_OF_SET_BITS,ORIGINAL,78.0,6
NEXT_HIGHER_NUMBER_WITH_SAME_NUMBER_OF_SET_BITS,ORIGINAL,49.0,7
NEXT_HIGHER_NUMBER_WITH_SAME_NUMBER_OF_SET_BITS,ORIGINAL,86.0,8
NEXT_HIGHER_NUMBER_WITH_SAME_NUMBER_OF_SET_BITS,ORIGINAL,61.0,9
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,32.0,0
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,128.0,1
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,128.0,2
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,128.0,3
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,64.0,4
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,64.0,5
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,32.0,6
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,32.0,7
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,64.0,8
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,32.0,9
COUNT_SET_BITS_IN_AN_INTEGER_2,ORIGINAL,1.0,0
COUNT_SET_BITS_IN_AN_INTEGER_2,ORIGINAL,5.0,1
COUNT_SET_BITS_IN_AN_INTEGER_2,ORIGINAL,2.0,2
COUNT_SET_BITS_IN_AN_INTEGER_2,ORIGINAL,4.0,3
COUNT_SET_BITS_IN_AN_INTEGER_2,ORIGINAL,2.0,4
COUNT_SET_BITS_IN_AN_INTEGER_2,ORIGINAL,1.0,5
COUNT_SET_BITS_IN_AN_INTEGER_2,ORIGINAL,2.0,6
COUNT_SET_BITS_IN_AN_INTEGER_2,ORIGINAL,3.0,7
COUNT_SET_BITS_IN_AN_INTEGER_2,ORIGINAL,2.0,8
COUNT_SET_BITS_IN_AN_INTEGER_2,ORIGINAL,4.0,9
PADOVAN_SEQUENCE,ORIGINAL,1.0,0
PADOVAN_SEQUENCE,ORIGINAL,124155792775.0,1
PADOVAN_SEQUENCE,ORIGINAL,2513.0,2
PADOVAN_SEQUENCE,ORIGINAL,1618192.0,3
PADOVAN_SEQUENCE,ORIGINAL,3761840.0,4
PADOVAN_SEQUENCE,ORIGINAL,28.0,5
PADOVAN_SEQUENCE,ORIGINAL,9882257736.0,6
PADOVAN_SEQUENCE,ORIGINAL,9882257736.0,7
PADOVAN_SEQUENCE,ORIGINAL,12.0,8
PADOVAN_SEQUENCE,ORIGINAL,109870576.0,9
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,97.0,0
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,67.0,1
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,68.0,2
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,14.0,3
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,76.0,4
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,79.0,5
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,2.0,6
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,84.0,7
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,28.0,8
ADD_1_TO_A_GIVEN_NUMBER,ORIGINAL,66.0,9
COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS,ORIGINAL,17480761.0,0
COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS,ORIGINAL,5.288701670462944e+27,1
COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS,ORIGINAL,1.948365465506468e+22,2
COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS,ORIGINAL,4.792727810517666e+40,3
COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS,ORIGINAL,222915410843904.0,4
COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS,ORIGINAL,5.100887011202445e+22,5
COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS,ORIGINAL,7921.0,6
COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS,ORIGINAL,3.284984510976868e+41,7
COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS,ORIGINAL,6.273676290102963e+24,8
COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS,ORIGINAL,3.1683267214004834e+36,9
MAXIMUM_TRIPLET_SUM_ARRAY_2,ORIGINAL,265.0,0
MAXIMUM_TRIPLET_SUM_ARRAY_2,ORIGINAL,-100000026.0,1
MAXIMUM_TRIPLET_SUM_ARRAY_2,ORIGINAL,3.0,2
MAXIMUM_TRIPLET_SUM_ARRAY_2,ORIGINAL,218.0,3
MAXIMUM_TRIPLET_SUM_ARRAY_2,ORIGINAL,52.0,4
MAXIMUM_TRIPLET_SUM_ARRAY_2,ORIGINAL,3.0,5
