class,mutant,index,result_java,result_python,equal_results
COUNT_NUMBER_BINARY_STRINGS_WITHOUT_CONSECUTIVE_1S,ORIGINAL,3,13,13,True
COUNT_NUMBER_BINARY_STRINGS_WITHOUT_CONSECUTIVE_1S,ORIGINAL,4,433494437,433494437,True
COUNT_NUMBER_BINARY_STRINGS_WITHOUT_CONSECUTIVE_1S,ORIGINAL,5,24157817,24157817,True
COUNT_NUMBER_BINARY_STRINGS_WITHOUT_CONSECUTIVE_1S,ORIGINAL,6,2178309,2178309,True
COUNT_NUMBER_BINARY_STRINGS_WITHOUT_CONSECUTIVE_1S,ORIGINAL,7,-1070442683,4660046610375530309,False
COUNT_NUMBER_BINARY_STRINGS_WITHOUT_CONSECUTIVE_1S,ORIGINAL,8,-401779575,420196140727489673,False
COUNT_NUMBER_BINARY_STRINGS_WITHOUT_CONSECUTIVE_1S,ORIGINAL,9,2144908973,139583862445,False
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT,ORIGINAL,0,12,12,True
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT,ORIGINAL,1,3,3,True
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT,ORIGINAL,2,2,2,True
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT,ORIGINAL,3,10,10,True
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT,ORIGINAL,4,16,16,True
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT,ORIGINAL,5,8,8,True
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT,ORIGINAL,6,8,8,True
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT,ORIGINAL,7,13,13,True
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT,ORIGINAL,8,4,4,True
HOW_CAN_WE_SUM_THE_DIGITS_OF_A_GIVEN_NUMBER_IN_SINGLE_STATEMENT,ORIGINAL,9,10,10,True
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,0,true,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,1,false,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,2,false,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,3,true,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,4,true,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,5,false,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,6,true,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,7,false,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,8,false,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,9,true,NA,False
COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_1,ORIGINAL,0,2128885064,NA,False
COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_1,ORIGINAL,1,87330400,NA,False
COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_1,ORIGINAL,2,319770,NA,False
COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_1,ORIGINAL,3,-944652713,NA,False
COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_1,ORIGINAL,4,1909969704,NA,False
COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_1,ORIGINAL,5,-1356775408,NA,False
COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_1,ORIGINAL,6,159125356,NA,False
COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_1,ORIGINAL,7,1165934614,NA,False
COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_1,ORIGINAL,8,-2122500336,NA,False
COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_1,ORIGINAL,9,1982727629,NA,False
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,0,1692,1692,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,1,828,828,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,2,528,528,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,3,6900,6900,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,4,1075,1075,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,5,1824,1824,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,6,1767,1767,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,7,136,136,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,8,912,912,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,9,5180,5180,True
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,0,-111478461,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,1,-1044025100,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,2,1222222,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,3,45,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,4,-10095534,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,5,122222,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,6,615688689,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,7,934282608,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,8,0,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,9,940207207,NA,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,0,656245336,133800231512,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,1,-1736263375,89671406862315685055360683674715047313099865006147904991231572076986389612686188954407901709775302209106882089784288094845061238471780647269618285561149307185,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,2,1386089539,105511168091101203523,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,3,-1122256079,516965344819709798954810161,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,4,40454321,40454321,True
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,5,-1503715103,246503470495806750399613145337394381307472651239760097,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,6,4382191,4382191,True
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,7,-1679878995,2615088301,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,8,1648677580,995102591114622506814778503482793744342716461043460309037586937294058177782141644,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,9,-1030792151,187975292329018970094917531356569362513732758554332134050892183642817403247657,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,0,3,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,1,24,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,2,57,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,3,152,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,4,192,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,5,114,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,6,83,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,7,5,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,8,3,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,9,4,NA,False
GOLD_MINE_PROBLEM,ORIGINAL,0,1221,NA,False
GOLD_MINE_PROBLEM,ORIGINAL,1,238,NA,False
GOLD_MINE_PROBLEM,ORIGINAL,2,21,NA,False
GOLD_MINE_PROBLEM,ORIGINAL,3,45,NA,False
GOLD_MINE_PROBLEM,ORIGINAL,4,888,NA,False
GOLD_MINE_PROBLEM,ORIGINAL,5,17,NA,False
GOLD_MINE_PROBLEM,ORIGINAL,6,210,NA,False
GOLD_MINE_PROBLEM,ORIGINAL,7,2412,NA,False
GOLD_MINE_PROBLEM,ORIGINAL,8,15,NA,False
GOLD_MINE_PROBLEM,ORIGINAL,9,2346,NA,False
FIND_REPETITIVE_ELEMENT_1_N_1_2,ORIGINAL,0,52,52,True
FIND_REPETITIVE_ELEMENT_1_N_1_2,ORIGINAL,1,46,46,True
FIND_REPETITIVE_ELEMENT_1_N_1_2,ORIGINAL,2,1,1,True
FIND_REPETITIVE_ELEMENT_1_N_1_2,ORIGINAL,3,28,28,True
FIND_REPETITIVE_ELEMENT_1_N_1_2,ORIGINAL,4,-32,-32,True
FIND_REPETITIVE_ELEMENT_1_N_1_2,ORIGINAL,5,16,16,True
FIND_REPETITIVE_ELEMENT_1_N_1_2,ORIGINAL,6,25,25,True
FIND_REPETITIVE_ELEMENT_1_N_1_2,ORIGINAL,7,103,103,True
FIND_REPETITIVE_ELEMENT_1_N_1_2,ORIGINAL,8,21,21,True
FIND_REPETITIVE_ELEMENT_1_N_1_2,ORIGINAL,9,9,9,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,0,1,1,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,1,3,3,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,2,1,1,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,3,4,4,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,4,16,16,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,5,1,1,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,6,1,1,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,7,1,1,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,8,1,1,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,9,1,1,True
SUM_BINOMIAL_COEFFICIENTS_1,ORIGINAL,0,65536,281474976710656,False
SUM_BINOMIAL_COEFFICIENTS_1,ORIGINAL,1,1024,4398046511104,False
SUM_BINOMIAL_COEFFICIENTS_1,ORIGINAL,2,32768,32768,True
SUM_BINOMIAL_COEFFICIENTS_1,ORIGINAL,3,2048,37778931862957161709568,False
SUM_BINOMIAL_COEFFICIENTS_1,ORIGINAL,4,8388608,8388608,True
SUM_BINOMIAL_COEFFICIENTS_1,ORIGINAL,5,512,2199023255552,False
SUM_BINOMIAL_COEFFICIENTS_1,ORIGINAL,6,16384,70368744177664,False
SUM_BINOMIAL_COEFFICIENTS_1,ORIGINAL,7,8,633825300114114700748351602688,False
SUM_BINOMIAL_COEFFICIENTS_1,ORIGINAL,8,16,68719476736,False
SUM_BINOMIAL_COEFFICIENTS_1,ORIGINAL,9,2097152,9007199254740992,False
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,0,false,False,False
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,1,false,False,False
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,2,true,True,False
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,3,false,False,False
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,4,true,True,False
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,5,false,False,False
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,6,true,True,False
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,7,false,False,False
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,8,false,False,False
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,9,false,False,False
NEWMAN_CONWAY_SEQUENCE_1,ORIGINAL,0,22,NA,False
NEWMAN_CONWAY_SEQUENCE_1,ORIGINAL,1,53,NA,False
NEWMAN_CONWAY_SEQUENCE_1,ORIGINAL,2,2,NA,False
NEWMAN_CONWAY_SEQUENCE_1,ORIGINAL,3,16,NA,False
NEWMAN_CONWAY_SEQUENCE_1,ORIGINAL,4,14,NA,False
NEWMAN_CONWAY_SEQUENCE_1,ORIGINAL,5,54,NA,False
NEWMAN_CONWAY_SEQUENCE_1,ORIGINAL,6,24,NA,False
NEWMAN_CONWAY_SEQUENCE_1,ORIGINAL,7,16,NA,False
NEWMAN_CONWAY_SEQUENCE_1,ORIGINAL,8,27,NA,False
NEWMAN_CONWAY_SEQUENCE_1,ORIGINAL,9,16,NA,False
DYNAMIC_PROGRAMMING_HIGH_EFFORT_VS_LOW_EFFORT_TASKS_PROBLEM,ORIGINAL,0,537,NA,False
DYNAMIC_PROGRAMMING_HIGH_EFFORT_VS_LOW_EFFORT_TASKS_PROBLEM,ORIGINAL,1,452,NA,False
DYNAMIC_PROGRAMMING_HIGH_EFFORT_VS_LOW_EFFORT_TASKS_PROBLEM,ORIGINAL,2,0,NA,False
DYNAMIC_PROGRAMMING_HIGH_EFFORT_VS_LOW_EFFORT_TASKS_PROBLEM,ORIGINAL,3,1261,NA,False
DYNAMIC_PROGRAMMING_HIGH_EFFORT_VS_LOW_EFFORT_TASKS_PROBLEM,ORIGINAL,4,-56,NA,False
DYNAMIC_PROGRAMMING_HIGH_EFFORT_VS_LOW_EFFORT_TASKS_PROBLEM,ORIGINAL,5,15,NA,False
DYNAMIC_PROGRAMMING_HIGH_EFFORT_VS_LOW_EFFORT_TASKS_PROBLEM,ORIGINAL,6,784,NA,False
DYNAMIC_PROGRAMMING_HIGH_EFFORT_VS_LOW_EFFORT_TASKS_PROBLEM,ORIGINAL,7,268,NA,False
DYNAMIC_PROGRAMMING_HIGH_EFFORT_VS_LOW_EFFORT_TASKS_PROBLEM,ORIGINAL,8,5,NA,False
DYNAMIC_PROGRAMMING_HIGH_EFFORT_VS_LOW_EFFORT_TASKS_PROBLEM,ORIGINAL,9,453,NA,False
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,0,382571,382571,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,1,834275,834275,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,2,2645897,2645897,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,3,15675,15675,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,4,1711355,1711355,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,5,266,266,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,6,74907,74907,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,7,601036,601036,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,8,834275,834275,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,9,23485,23485,True
COUNT_SINGLE_NODE_ISOLATED_SUB_GRAPHS_DISCONNECTED_GRAPH,ORIGINAL,0,0,NA,False
COUNT_SINGLE_NODE_ISOLATED_SUB_GRAPHS_DISCONNECTED_GRAPH,ORIGINAL,1,0,NA,False
COUNT_SINGLE_NODE_ISOLATED_SUB_GRAPHS_DISCONNECTED_GRAPH,ORIGINAL,2,6,NA,False
COUNT_SINGLE_NODE_ISOLATED_SUB_GRAPHS_DISCONNECTED_GRAPH,ORIGINAL,3,0,NA,False
COUNT_SINGLE_NODE_ISOLATED_SUB_GRAPHS_DISCONNECTED_GRAPH,ORIGINAL,4,0,NA,False
COUNT_SINGLE_NODE_ISOLATED_SUB_GRAPHS_DISCONNECTED_GRAPH,ORIGINAL,5,2,NA,False
COUNT_SINGLE_NODE_ISOLATED_SUB_GRAPHS_DISCONNECTED_GRAPH,ORIGINAL,6,0,NA,False
COUNT_SINGLE_NODE_ISOLATED_SUB_GRAPHS_DISCONNECTED_GRAPH,ORIGINAL,7,0,NA,False
COUNT_SINGLE_NODE_ISOLATED_SUB_GRAPHS_DISCONNECTED_GRAPH,ORIGINAL,8,6,NA,False
COUNT_SINGLE_NODE_ISOLATED_SUB_GRAPHS_DISCONNECTED_GRAPH,ORIGINAL,9,0,NA,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE_2,ORIGINAL,0,1227,NA,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE_2,ORIGINAL,1,-444,NA,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE_2,ORIGINAL,2,-5,NA,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE_2,ORIGINAL,3,1671,NA,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE_2,ORIGINAL,4,-372,NA,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE_2,ORIGINAL,5,-9,NA,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE_2,ORIGINAL,6,1541,NA,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE_2,ORIGINAL,7,258,NA,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE_2,ORIGINAL,8,-4,NA,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE_2,ORIGINAL,9,1235,NA,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,0,158,158,True
TAIL_RECURSION_FIBONACCI,ORIGINAL,1,-1109828016,197627515330128,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,2,687154842,618128831345384040090,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,3,1162709478,70025457194338790,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,4,1298950078,31625143150526,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,5,-707099832,1720785110361080648,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,6,-1060830317,1235889750931,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,7,-653269027,17857820747741,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,8,1693174728,461254675400,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,9,-1265913835,6532387970229186581,False
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,0,217981186,1583065848125949175357548128136,False
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,1,1386930051,92826069736708789698985814872605121940117520,False
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,2,1128981880,126410606437752,False
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,3,1257623301,92045125813734238026462263037378063990076729140,False
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,4,485200708,9075135300,False
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,5,-1961361076,2333606220,False
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,6,-1440593084,7219428434016265740,False
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,7,12870,12870,True
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,8,798170671,22750883079422934966181954039568885395604168260154104734000,False
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,9,12870,12870,True
CHECK_VALID_SEQUENCE_DIVISIBLE_M_1,ORIGINAL,0,6,6,True
CHECK_VALID_SEQUENCE_DIVISIBLE_M_1,ORIGINAL,1,-80,-80,True
CHECK_VALID_SEQUENCE_DIVISIBLE_M_1,ORIGINAL,2,1,1,True
CHECK_VALID_SEQUENCE_DIVISIBLE_M_1,ORIGINAL,3,26,26,True
CHECK_VALID_SEQUENCE_DIVISIBLE_M_1,ORIGINAL,4,16,16,True
CHECK_VALID_SEQUENCE_DIVISIBLE_M_1,ORIGINAL,5,1,1,True
CHECK_VALID_SEQUENCE_DIVISIBLE_M_1,ORIGINAL,6,25,25,True
CHECK_VALID_SEQUENCE_DIVISIBLE_M_1,ORIGINAL,7,1,1,True
CHECK_VALID_SEQUENCE_DIVISIBLE_M_1,ORIGINAL,8,0,0,True
CHECK_VALID_SEQUENCE_DIVISIBLE_M_1,ORIGINAL,9,47,47,True
MAXIMUM_PRODUCT_OF_4_ADJACENT_ELEMENTS_IN_MATRIX,ORIGINAL,0,85791650,NA,False
MAXIMUM_PRODUCT_OF_4_ADJACENT_ELEMENTS_IN_MATRIX,ORIGINAL,1,32184672,NA,False
MAXIMUM_PRODUCT_OF_4_ADJACENT_ELEMENTS_IN_MATRIX,ORIGINAL,2,1,NA,False
MAXIMUM_PRODUCT_OF_4_ADJACENT_ELEMENTS_IN_MATRIX,ORIGINAL,3,37003392,NA,False
MAXIMUM_PRODUCT_OF_4_ADJACENT_ELEMENTS_IN_MATRIX,ORIGINAL,4,81397232,NA,False
MAXIMUM_PRODUCT_OF_4_ADJACENT_ELEMENTS_IN_MATRIX,ORIGINAL,5,1,NA,False
MAXIMUM_PRODUCT_OF_4_ADJACENT_ELEMENTS_IN_MATRIX,ORIGINAL,6,49595568,NA,False
MAXIMUM_PRODUCT_OF_4_ADJACENT_ELEMENTS_IN_MATRIX,ORIGINAL,7,26455296,NA,False
MAXIMUM_PRODUCT_OF_4_ADJACENT_ELEMENTS_IN_MATRIX,ORIGINAL,8,1,NA,False
MAXIMUM_PRODUCT_OF_4_ADJACENT_ELEMENTS_IN_MATRIX,ORIGINAL,9,56796795,NA,False
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,0,19,19,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,1,19,19,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,2,26,26,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,3,20,20,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,4,8,8,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,5,24,24,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,6,0,0,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,7,32,32,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,8,28,28,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,9,0,0,True
PROGRAM_AREA_SQUARE,ORIGINAL,0,2500,2500,True
PROGRAM_AREA_SQUARE,ORIGINAL,1,4096,4096,True
PROGRAM_AREA_SQUARE,ORIGINAL,2,8464,8464,True
PROGRAM_AREA_SQUARE,ORIGINAL,3,529,529,True
PROGRAM_AREA_SQUARE,ORIGINAL,4,1444,1444,True
PROGRAM_AREA_SQUARE,ORIGINAL,5,3025,3025,True
PROGRAM_AREA_SQUARE,ORIGINAL,6,4489,4489,True
PROGRAM_AREA_SQUARE,ORIGINAL,7,3136,3136,True
PROGRAM_AREA_SQUARE,ORIGINAL,8,3600,3600,True
PROGRAM_AREA_SQUARE,ORIGINAL,9,8100,8100,True
MAXIMUM_TRIPLET_SUM_ARRAY,ORIGINAL,0,176,NA,False
MAXIMUM_TRIPLET_SUM_ARRAY,ORIGINAL,1,276,NA,False
MAXIMUM_TRIPLET_SUM_ARRAY,ORIGINAL,2,3,NA,False
MAXIMUM_TRIPLET_SUM_ARRAY,ORIGINAL,3,290,NA,False
MAXIMUM_TRIPLET_SUM_ARRAY,ORIGINAL,4,158,NA,False
MAXIMUM_TRIPLET_SUM_ARRAY,ORIGINAL,5,3,NA,False
MAXIMUM_TRIPLET_SUM_ARRAY,ORIGINAL,6,242,NA,False
MAXIMUM_TRIPLET_SUM_ARRAY,ORIGINAL,7,288,NA,False
MAXIMUM_TRIPLET_SUM_ARRAY,ORIGINAL,8,2,NA,False
MAXIMUM_TRIPLET_SUM_ARRAY,ORIGINAL,9,276,NA,False
COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS,ORIGINAL,0,17480761,17480761,True
